time,battery_current,soc,solarCurrent,solarVoltage,battery_voltage,solar_power
1.7,-7.906862123,22.63504776,4.414632572,28.12961587,12.71501967,124.1567559
1.8,-8.154087985,22.63532731,4.337395273,28.52014009,12.71490148,124.1943927
1.9,-8.581634608,22.63559744,4.412473202,28.14173605,12.71511218,124.15431
2,-8.306985181,22.63586061,4.455469999,27.8836928,12.7145605,123.9137989
2.1,-5.278803856,22.63610814,2.866608449,29.26931662,12.70999454,84.29320405
2.2,-4.741010894,22.63633477,2.928887811,28.82183084,12.70867175,84.49416792
2.3,-5.296606535,22.63654596,2.996988197,28.14437367,12.70883874,84.07211416
2.4,-5.968764509,22.63674569,2.972612192,28.41915912,12.70927081,84.33126575
2.5,-5.68303484,22.63693696,2.885616079,29.14452673,12.70864862,84.3958923
2.6,-1.55579652,22.63711063,1.497202676,28.06337103,12.70267202,41.95149695
2.7,-2.862736255,22.63726096,1.437291432,29.12310141,12.70347026,41.95932908
2.8,-1.791464739,22.63739404,1.504585197,27.86679245,12.7016288,41.84186865
2.9,-2.585604631,22.63751433,1.42505597,29.27463563,12.70215445,41.85149188
3,-2.093841603,22.63762515,1.508710423,27.74538225,12.70126542,41.76186851
3.1,-0.338673119,22.63772323,0.750258757,27.46695628,12.69850837,20.58776711
3.2,-0.354040834,22.63780655,0.722970275,28.5134249,12.69803653,20.63397252
3.3,-1.365788258,22.63787892,0.735628706,28.11218483,12.69889517,20.6817814
3.4,-0.336342085,22.6379432,0.750280146,27.46578774,12.69739913,20.58744664
3.5,-0.354133551,22.63800148,0.723027785,28.51181578,12.69721759,20.63436828
3.6,-0.026463405,22.63805417,0.594465227,28.15461318,12.69659455,16.72862152
3.7,-0.12349231,22.63810181,0.581089265,28.80522055,12.69655124,16.74600942
3.8,-0.886720414,22.6381457,0.585053623,28.63947799,12.6973462,16.75855871
3.9,-0.129974991,22.63818684,0.596193163,28.04611601,12.69635185,16.71050447
4,-0.088772966,22.63822592,0.583329547,28.71377167,12.69623134,16.75455859
,,,,,,
,,,,,,
0,-1.40625E-09,32.30174081,8.024830487,0.004814898,0,0
0.1,-9.113924468,32.30177101,7.961842557,16.36942751,12.83103662,129.364939
0.2,-10.15221043,32.30185844,7.95042979,18.71103469,12.8345814,146.876237
0.3,-11.50737422,32.30199675,7.912039509,21.76203202,12.83832336,169.2030996
0.4,-12.93601362,32.30218346,7.551340062,25.81462921,12.84210276,193.2062854
0.5,-13.00153454,32.30241577,7.290113125,26.7510912,12.84397209,195.2608795
0.6,-13.05139443,32.3026841,7.286624019,26.76115444,12.84536479,195.2685417
0.7,-13.13156545,32.30297911,7.295393636,26.73577218,12.84644899,195.260032
0.8,-13.27334245,32.30329389,7.338504082,26.60647072,12.84735216,195.1258905
0.9,-13.24885342,32.3036233,7.37236376,26.49912918,12.84786689,194.941273
1,-13.10107429,32.30396354,7.370975063,26.50364039,12.84809319,194.9480264
1.1,-10.95564561,32.30430326,5.927252039,27.21020055,12.84512238,160.8087074
1.2,-10.42152987,32.30463513,5.85907324,27.49328237,12.84419579,161.1331261
1.3,-10.79428241,32.30496122,5.793529206,27.7319325,12.84443051,161.2164664
1.4,-11.01818287,32.30528304,5.913752537,27.26960875,12.84454677,160.8985641
1.5,-10.49835228,32.3056017,5.894017065,27.35331369,12.84380939,160.9933879
1.6,-8.261768584,32.30590856,4.4685811,27.79703469,12.8402714,123.8071048
1.7,-7.770234194,32.30619833,4.347545236,28.4732599,12.83905077,124.2125063
1.8,-8.575595261,32.30647547,4.419604943,28.10139659,12.83955469,124.1347758
1.9,-7.884573111,32.30674327,4.446814001,27.9386904,12.83838468,123.9784098
2,-8.164477999,32.30700413,4.328606713,28.55981163,12.83846243,124.1806558
2.1,-5.27795219,32.30724949,2.875800228,29.21007809,12.83396134,84.34680384
2.2,-4.807523367,32.30747412,2.904792487,29.00888471,12.83263759,84.46507542
2.3,-4.826353057,32.30768345,2.974944478,28.39473252,12.83210107,84.3126622
2.4,-5.555759283,32.30788144,3.000479021,28.10104429,12.83256083,84.0218552
2.5,-5.952723989,32.30807104,2.960704093,28.53863628,12.83272528,84.4087248
2.6,-1.407681689,32.30824318,1.473895751,28.56114477,12.82612001,42.0968267
2.7,-3.082576606,32.30839221,1.480920238,28.42669795,12.82727907,42.07866775
2.8,-1.472687011,32.30852415,1.460986832,28.78226879,12.82471509,42.08701528
2.9,-3.041230374,32.30864341,1.490896715,28.21402061,12.8261342,42.01703319
3,-1.585429892,32.30875331,1.449787932,28.95228637,12.824037,42.04185525
3.1,-0.277081719,32.30885056,0.745781368,27.6941139,12.8217472,20.64072537
3.2,-1.045564716,32.30893319,0.727994352,28.36622926,12.82212434,20.66299085
3.3,-0.133941926,32.30900497,0.743953139,27.77813434,12.82063471,20.65525924
3.4,-1.134101866,32.30906871,0.731453997,28.25618163,12.82153512,20.67571887
3.5,-0.102362576,32.3091265,0.740324467,27.93259427,12.82008011,20.67406989
3.6,-0.490640529,32.30917875,0.580045578,28.84602941,12.82029011,16.74084106
3.7,-0.452629106,32.30922599,0.596738917,28.01018578,12.82006612,16.70371168
3.8,-0.086799583,32.30926952,0.584807448,28.6503093,12.81948574,16.75813418
3.9,-0.697120326,32.3093103,0.582310769,28.75603637,12.82011624,16.75111801
4,-0.151378822,32.30934904,0.596180906,28.04691337,12.81939175,16.71065085
,,,,,,
,,,,,,
0,-1.40625E-09,37.13733075,8.024830487,0.004814898,0,0
0.1,-9.113134981,37.13736095,7.961668296,16.41354506,12.86867906,129.7136044
0.2,-10.15070133,37.13744837,7.950107813,18.76114618,12.87237526,147.2694838
0.3,-11.50387398,37.13758667,7.910636583,21.81973788,12.87625461,169.6363027
0.4,-12.91194137,37.13777335,7.536941064,25.87920623,12.8801433,193.4363801
0.5,-13.30031001,37.13800548,7.353413637,26.55987268,12.88250819,195.0619244
0.6,-12.86145035,37.13827341,7.344338446,26.58835739,12.88339457,195.0801472
0.7,-12.93622334,37.13856787,7.241075439,26.88845591,12.88452853,195.329928
0.8,-13.27782413,37.13888196,7.381708187,26.46851938,12.88571592,194.9127823
0.9,-12.80749594,37.1392106,7.311997795,26.68688548,12.88572632,195.2018611
1,-13.12323545,37.13955001,7.266814802,26.81742576,12.88653008,195.3105473
1.1,-10.89674739,37.13988887,5.879607238,27.41224286,12.8834365,161.0712732
1.2,-10.77279141,37.14021991,5.901970732,27.32001085,12.88298534,160.9666575
1.3,-10.56034941,37.14054521,5.878177116,27.41799606,12.8825061,161.0654278
1.4,-10.53396073,37.14086624,5.809793383,27.67529538,12.8823073,161.218329
1.5,-10.83825671,37.14118413,5.833085416,27.59132169,12.88255044,161.1962303
1.6,-8.148540108,37.14149021,4.437424916,27.9965047,12.87841267,124.0458451
1.7,-7.857415666,37.14177926,4.395969736,28.23180723,12.87739583,124.2005126
1.8,-8.206674576,37.14205574,4.36788697,28.3756235,12.87732026,124.2343298
1.9,-8.348395374,37.14232292,4.423222596,28.08058722,12.87712751,124.1192771
2,-8.116576137,37.1425832,4.436297827,28.00332197,12.87658056,124.0524301
2.1,-5.520745463,37.14282802,2.878664052,29.19120545,12.87235708,84.36200154
2.2,-4.874035127,37.14305215,2.879014962,29.18887891,12.87077024,84.3638353
2.3,-4.692521249,37.14326098,2.946449278,28.67137367,12.86995567,84.4668775
2.4,-5.220305195,37.14345849,2.993879692,28.18203154,12.87014736,84.11381944
2.5,-5.759735765,37.1436476,2.984752477,28.28793448,12.87046417,84.22085546
2.6,-1.3396255,37.14381931,1.464081807,28.7319501,12.86393185,42.09387938
2.7,-3.004546564,37.14396794,1.49584015,28.09714632,12.86502715,41.96765597
2.8,-1.683287342,37.14409951,1.428037751,29.2389787,12.86276184,41.87997742
2.9,-2.495259235,37.14421843,1.507880156,27.77057277,12.86324988,41.77918973
3,-2.31893488,37.14432798,1.41806546,29.35531377,12.86265781,41.7796189
3.1,-1.333834898,37.14442492,0.745403535,27.71185264,12.86071307,20.64403381
3.2,-0.041078363,37.14450728,0.743549851,27.79607514,12.85858088,20.65798199
3.3,-0.64335148,37.14457882,0.719212026,28.6151588,12.85887764,20.60522665
3.4,-1.332575785,37.14464235,0.745508071,27.70696493,12.85939651,20.64313481
3.5,-0.04107062,37.14469995,0.743596615,27.79400533,12.8576069,20.65767485
3.6,-0.659680996,37.14475202,0.579634933,28.86179269,12.85808201,16.73861341
3.7,-0.02701074,37.14479911,0.593956291,28.1851558,12.8571226,16.73304586
3.8,-0.294316814,37.14484249,0.577341443,28.94697065,12.85730168,16.72427292
3.9,-0.531256013,37.14488315,0.59598427,28.05964851,12.85748546,16.7129628
4,-0.082611345,37.14492177,0.583396928,28.71093479,12.85686208,16.75475878
,,,,,,
,,,,,,
0,-1.40625E-09,41.9729207,8.024830487,0.004814898,0,0
0.1,-9.096282483,41.97295088,7.961535649,16.44697147,12.89769211,129.9685754
0.2,-10.13497071,41.97303827,7.949876032,18.79673995,12.90156301,147.5428969
0.3,-11.48697823,41.97317654,7.90964676,21.85941613,12.9056001,169.9303525
0.4,-12.8811739,41.97336315,7.526886107,25.92307637,12.90962536,193.5860057
0.5,-13.00189595,41.97359509,7.381530742,26.46910481,12.91179736,194.8855272
0.6,-12.80530615,41.9738627,7.235273758,26.9041564,12.91306477,195.3334047
0.7,-13.23871262,41.97415672,7.34827497,26.57604848,12.91470167,195.0847616
0.8,-12.8449853,41.9744703,7.347080072,26.57979228,12.91505696,195.0677541
0.9,-12.97826276,41.97479836,7.245664623,26.87595758,12.91582727,195.3301988
1,-13.20077779,41.97513716,7.369892129,26.50715163,12.91655065,194.9788795
1.1,-10.94098922,41.97547538,5.891923382,27.36198661,12.9133848,161.0314123
1.2,-10.70890424,41.9758058,5.90516196,27.30648735,12.91278196,160.9491018
1.3,-10.56135321,41.97613048,5.873342015,27.43732356,12.9123639,161.0956666
1.4,-10.60790724,41.9764509,5.843203489,27.55372137,12.91224123,161.1797047
1.5,-10.71585638,41.97676817,5.844063037,27.55049435,12.91223949,161.1776369
1.6,-7.888935928,41.97707366,4.423108087,28.08124956,12.90787234,124.119866
1.7,-8.192837097,41.97736214,4.384529618,28.29175008,12.9075218,124.2255449
1.8,-8.037294529,41.97763808,4.444785436,27.95133953,12.90681025,123.9995372
1.9,-8.080464129,41.97790472,4.376809004,28.33113159,12.90646848,124.2321919
2,-8.280944202,41.97816448,4.451080147,27.91179503,12.90642303,123.9551636
2.1,-5.607091744,41.97840877,2.903104565,29.02125849,12.90202882,84.46049347
2.2,-5.031434623,41.97863243,2.884038691,29.1552278,12.90047147,84.38857907
2.3,-4.796234262,41.97884086,2.938135508,28.74425687,12.89955156,84.4854408
2.4,-5.180907708,41.97903802,2.978234878,28.35965617,12.89954106,84.28436205
2.5,-5.577201045,41.97922681,2.978685294,28.35479711,12.89966463,84.28029693
2.6,-1.438087052,41.97939824,1.462833359,28.75243661,12.89338467,42.09142788
2.7,-2.847283013,41.97954664,1.494920064,28.11955666,12.89411072,41.97791982
2.8,-1.740378996,41.97967801,1.426768059,29.2542569,12.8920554,41.86801296
2.9,-2.292067623,41.97979675,1.504120725,27.87990066,12.89219668,41.84996736
3,-2.587706546,41.97990614,1.42873402,29.23053964,12.89214619,41.88643271
3.1,-1.385678803,41.98000294,0.741640931,27.87830609,12.88988499,20.66867507
3.2,-0.057969894,41.98008517,0.74710238,27.63046055,12.88767629,20.62783043
3.3,-0.436863884,41.98015659,0.718447804,28.63506377,12.88766988,20.59872063
3.4,-1.386423907,41.98022,0.741691274,27.87619212,12.88847813,20.66843774
3.5,-0.057965195,41.98027749,0.747148277,27.62820166,12.88663361,20.62734398
3.6,-0.24080001,41.98032946,0.593087239,28.23594052,12.88656766,16.73971595
3.7,-0.051032808,41.98037646,0.587015607,28.5503001,12.88612401,16.7600711
3.8,-0.220116014,41.98041976,0.579824446,28.85453806,12.88617293,16.73965482
3.9,-0.688745171,41.98046034,0.583281294,28.71580004,12.88662151,16.75441311
4,-0.658395075,41.9804989,0.591567761,28.32087507,12.88650333,16.74887997
,,,,,,
,,,,,,
0,-1.40625E-09,51.64410058,8.024830487,0.004814898,0,0
0.1,-9.0791891,51.64413075,7.961353304,16.49269918,12.9396355,130.3208267
0.2,-10.11913927,51.64421812,7.949540251,18.84760258,12.94394177,147.936215
0.3,-11.4694463,51.64435634,7.908156154,21.91763333,12.94837542,170.3627568
0.4,-12.84179762,51.64454286,7.511475035,25.98848223,12.95275935,193.7997225
0.5,-13.07004065,51.64477457,7.330766222,26.63025906,12.95538163,195.1546884
0.6,-13.05557157,51.64504173,7.319209769,26.6653022,12.95710897,195.1944867
0.7,-13.01858367,51.64533517,7.298396154,26.72701333,12.95835675,195.2529135
0.8,-12.94752352,51.64564805,7.293037025,26.74262216,12.95922913,195.2652895
0.9,-12.86169401,51.64597534,7.296833297,26.73157686,12.95983596,195.2565435
1,-12.95519681,51.6463133,7.330889941,26.62988078,12.96047443,195.1537558
1.1,-10.77827892,51.64665068,5.940586202,27.14966677,12.95733494,160.7065462
1.2,-10.42253692,51.64698022,5.804076296,27.69538449,12.95652154,161.2201071
1.3,-10.99117942,51.64730397,5.904794707,27.30804846,12.95692259,160.9671507
1.4,-10.35273084,51.64762344,5.86471985,27.47132647,12.95594731,161.1253242
1.5,-10.8698034,51.64793974,5.83056748,27.60057014,12.95641055,161.2038503
1.6,-7.822486732,51.64824426,4.455862327,27.88115969,12.95162118,123.9184306
1.7,-8.360032763,51.64853179,4.362893836,28.40006631,12.95142939,124.1941387
1.8,-7.701106069,51.6488068,4.425742599,28.06594967,12.95002786,124.1078124
1.9,-8.53137572,51.64907252,4.41353224,28.13580191,12.95056653,124.1254749
2,-7.672313366,51.64933137,4.381607813,28.30675242,12.94919883,124.228747
2.1,-5.416644957,51.64957486,2.911990187,28.95510344,12.94512145,84.4810034
2.2,-5.135025377,51.64979782,2.910305168,28.96784479,12.94377798,84.47779628
2.3,-4.927657814,51.65000563,2.935383461,28.76771248,12.94278663,84.48929521
2.4,-4.992530705,51.6502022,2.967614273,28.47033927,12.94231585,84.36723892
2.5,-5.361924158,51.65039046,2.983791934,28.29869939,12.94235213,84.23086168
2.6,-1.837645792,51.6505614,1.46360852,28.73974717,12.93659489,42.09300141
2.7,-2.528817526,51.65070941,1.489255196,28.25101408,12.93630435,42.03045914
2.8,-2.084948818,51.65084048,1.453406425,28.89927795,12.934933,42.05970528
2.9,-2.262151288,51.650959,1.492242594,28.18303805,12.93453568,42.00495821
3,-2.326312023,51.65106822,1.452892348,28.90691521,12.93414887,42.0573498
3.1,-0.473536506,51.65116488,0.747943355,27.58854269,12.93097122,20.61848902
3.2,-1.096950985,51.65124697,0.72284653,28.51688168,12.93099382,20.63311614
3.3,-0.154149125,51.65131826,0.744108103,27.7711854,12.92933905,20.65416802
3.4,-1.304100776,51.65138155,0.732345103,28.22653787,12.93032132,20.67791783
3.5,-0.054475147,51.65143892,0.736559061,28.07820452,12.92852906,20.68157085
3.6,-0.470717594,51.65149079,0.595402615,28.09671084,12.92870159,16.71940962
3.7,-0.79101434,51.65153768,0.589096403,28.44967564,12.92883812,16.75772145
3.8,-0.548546597,51.65158089,0.583419028,28.71000317,12.92836365,16.75482368
3.9,-0.383993864,51.65162137,0.581259317,28.79846723,12.92803128,16.74678262
4,-0.178182329,51.65165983,0.582702714,28.739914,12.92768562,16.75253243
,,,,,,
,,,,,,
0,-1.40625E-09,56.47969052,8.024830487,0.004814898,0,0
1,-12.87692731,56.48190204,7.29766012,26.72916374,12.97754038,195.2545826
2,-7.66353878,56.48491668,4.362642551,28.40128799,12.96590341,124.2332058
3,-2.837824043,56.48665102,1.481901196,28.40699369,12.95070841,42.07459471
4,-0.122128169,56.48724177,0.583782109,28.69461613,12.94321715,16.75583623
,,,,,,
,,,,,,
0,-1.40905E-09,61.31528046,8.040823079,0.004824494,0,0
1,-12.96515837,61.31748122,7.30035054,26.47148855,12.99253958,193.4877344
2,-12.9562568,61.32104376,7.296673922,26.48205494,12.99419733,193.4945665
3,-10.20201871,61.32424347,5.867215562,26.83972562,12.98679126,157.5915537
4,-10.40522045,61.32725434,5.839375848,26.94115293,12.98683875,157.6288747
5,-7.988158427,61.32980283,4.436854967,27.38947451,12.97961327,121.4111312
6,-7.891450213,61.33215247,4.435642203,27.39632572,12.97928956,121.4161867
7,-4.527952526,61.33398191,2.944690352,27.81675564,12.97036847,81.96649618
8,-5.629176725,61.33558647,2.989044645,27.41597137,12.97145423,81.77125203
9,-2.451595622,61.33663638,1.484541204,27.3644131,12.9624329,40.61460749
10,-2.415824507,61.33744649,1.474576047,27.53670132,12.96213118,40.62202487
11,-1.353032317,61.33796946,0.739250739,27.33804815,12.95821271,20.20914199
12,-1.333980889,61.33837055,0.736907025,27.42069442,12.95805836,20.20917334
13,-0.07210785,61.33871194,0.587023866,27.63905185,12.95602446,16.22832691
14,-0.767588599,61.33902952,0.586138623,27.67564204,12.9568349,16.2258992
15,-0.049119618,61.33929042,0.441910044,27.43186145,12.95543875,12.12249319
16,-0.048076758,61.33952677,0.442068276,27.42220133,12.95541147,12.12242751
17,-0.006862013,61.33969261,0.293712018,27.49584397,12.95456666,8.075916851
18,-0.006763901,61.33983664,0.293647203,27.50179603,12.95454769,8.075920288
19,-0.004180716,61.33991775,0.146634749,26.70757159,12.95413759,3.916266321
20,-0.003855571,61.33997896,0.146567293,26.71969601,12.95411767,3.916261123
,,,,,,
,,,,,,
0,-1.40905E-09,66.15087041,8.040823079,0.004824494,0,0
1,-12.82203084,66.15306997,7.399416404,26.16542965,13.00600003,193.0732457
2,-13.06453057,66.15662923,7.379509553,26.23054418,13.00813612,193.2135887
3,-10.52091793,66.15982569,5.95431555,26.4847539,13.00053142,157.1981308
4,-10.17348268,66.16283347,5.843840484,26.92522179,12.99989336,157.6261806
5,-8.164349186,66.16537956,4.435260791,27.3984752,12.99268383,121.4238284
6,-8.081363733,66.16772709,4.451684036,27.30358136,12.99235396,121.3403512
7,-4.551080516,66.16955485,2.926133384,27.96052959,12.98269686,81.96045034
8,-5.473845255,66.17115814,2.998215908,27.32011833,12.98354529,81.69087755
9,-2.088512922,66.1722071,1.465220962,27.68361231,12.97369761,40.60397736
10,-1.896141603,66.17301652,1.480188725,27.44187892,12.97318551,40.621672
11,-1.07918489,66.17353907,0.751570966,26.81462477,12.96927729,20.13557127
12,-0.122044855,66.17393981,0.750190072,26.88263972,12.96798277,20.15129976
13,-0.087847753,66.17428097,0.584540986,27.73959233,12.96735898,16.221261
14,-0.751445114,66.17459836,0.588855101,27.56053718,12.96812972,16.23027008
15,-0.046689345,66.17485908,0.441906807,27.43205845,12.96668937,12.12249422
16,-0.046565538,66.17509525,0.441926462,27.43086191,12.96666026,12.12248775
17,-0.017372748,66.17526075,0.293932608,27.47541091,12.96556394,8.075847543
18,-0.016822449,66.17540469,0.293731819,27.494021,12.96554636,8.07591428
19,-0.009212247,66.17548536,0.146736095,26.68917102,12.96517357,3.916243913
20,-0.008774458,66.17554615,0.14670964,26.69399587,12.9651557,3.9162533
,,,,,,
,,,,,,
0,-1.40905E-09,70.98646035,8.040823079,0.004824494,0,0
1,-13.05116291,70.98865885,7.366106742,26.27328528,13.019026,193.2782558
2,-13.03051419,70.99221505,7.388610151,26.20102489,13.02107046,193.1645792
3,-10.38424733,70.99540863,5.953964797,26.48631869,13.0127809,157.1998602
4,-10.18436676,70.99841362,5.820573817,27.00692383,13.01228951,157.6350657
5,-8.174819726,71.0009571,4.417451363,27.49616967,13.00448586,121.4773571
6,-8.219393606,71.00330223,4.430797816,27.42344319,13.00427941,121.43973
7,-4.554462349,71.00512854,2.945150559,27.81303647,12.99380308,81.96610381
8,-5.531471776,71.00673085,2.987529225,27.43130845,12.99468076,81.78306913
9,-2.187360417,71.00777855,1.456159635,27.81451971,12.98416149,40.56695792
10,-1.753391769,71.00858665,1.465755086,27.67556516,12.98332189,40.60567796
11,-1.289318483,71.00910854,0.745906423,27.07679968,12.97948237,20.18708339
12,-0.565434346,71.00950897,0.753335598,26.72323961,12.97845576,20.11131472
13,-0.314603693,71.00984994,0.582978325,27.79971837,12.97749793,16.21435268
14,-0.04245963,71.01016721,0.591712205,27.42959917,12.97713952,16.22866802
15,-0.04445034,71.01042778,0.441922823,27.43108352,12.97647696,12.12248898
16,-0.023284878,71.01066378,0.441964271,27.42855767,12.97641336,12.12247282
17,-0.029066496,71.01082843,0.293904753,27.47800633,12.97506035,8.075861257
18,-0.028442504,71.01097151,0.293781543,27.48943356,12.97504452,8.075904667
19,-0.015049185,71.01105201,0.14657274,26.71872051,12.97470511,3.916262132
20,-0.014239656,71.01111278,0.146663983,26.70228682,12.97468876,3.916263609
,,,,,,
,,,,,,
0,-1.40905E-09,75.82205029,8.040823079,0.004824494,0,0
1,-12.94127473,75.82424779,7.293774361,26.4903524,13.03132525,193.4996148
2,-12.73591898,75.82780116,7.386942642,26.20646459,13.03343898,193.146716
3,-10.28703771,75.83099214,5.943487341,26.53249507,13.02466401,157.2718438
4,-10.21029325,75.83399462,5.806698795,27.05415381,13.02428335,157.6288957
5,-8.099550239,75.83653574,4.385868078,27.65779114,13.01559353,121.5106028
6,-8.183232699,75.83887845,4.400405878,27.58511755,13.01539569,121.5043337
7,-4.586308529,75.84070339,2.936038949,27.8852461,13.00415653,81.96874974
8,-5.430490766,75.8423049,2.988683625,27.41963753,13.00483499,81.77443149
9,-2.508660109,75.84335159,1.45776759,27.79202733,12.99389652,40.56807477
10,-2.052290655,75.8441585,1.446112593,27.94859525,12.99297962,40.50692076
11,-1.34266839,75.84467983,0.739368969,27.333763,12.98838979,20.20904478
12,-0.84118381,75.84507998,0.752718894,26.75577826,12.98761153,20.12046082
13,-0.364986586,75.84542077,0.584213814,27.75237293,12.98629246,16.219661
14,-0.156470678,75.84573789,0.585298451,27.7095972,12.98600706,16.22355498
15,-0.042768202,75.84599832,0.441959672,27.42883815,12.98510958,12.12247578
16,-0.042576125,75.84623418,0.441998982,27.42643916,12.9850719,12.12245993
17,-0.04275138,75.84639833,0.293702341,27.49673418,12.98334172,8.075917848
18,-0.041634312,75.84654115,0.293659268,27.50068987,12.98332721,8.075920225
19,-0.021799845,75.84662144,0.146755509,26.68562042,12.98301963,3.916235418
20,-0.020645729,75.84668218,0.146615198,26.71109571,12.98300455,3.916266453
,,,,,,
,,,,,,
0,-1.40905E-09,80.65764023,8.040823079,0.004824494,0,0
1,-12.86206625,80.65983676,7.274525356,26.54465774,13.04401244,193.5258143
2,-12.56956874,80.66338723,7.334656171,26.37035146,13.0464013,193.3823719
3,-10.17439064,80.66657556,5.924120751,26.61510044,13.03673524,157.3859241
4,-10.35123029,80.66957557,5.807408068,27.05176532,13.03661106,157.6259519
5,-8.167040852,80.67211441,4.390156486,27.63664299,13.02682236,121.5101226
6,-8.236027664,80.67445506,4.406592347,27.55332053,13.02655791,121.496966
7,-5.417665511,80.6762882,2.925635041,28.21822011,13.015273,82.68811871
8,-5.23237971,80.67790277,2.908810467,28.34159572,13.01466116,82.65366497
9,-2.507191096,80.67895747,1.443066024,28.25322649,13.00265591,40.86574479
10,-2.058215521,80.67977001,1.434149014,28.36344998,13.00168358,40.79433087
11,-0.390655982,80.68029311,0.719286641,27.93389744,12.99525763,20.11889848
12,-0.27156273,80.68069319,0.722179894,27.86015795,12.9948962,20.14264473
13,-0.103044681,80.68103381,0.587851591,27.60404902,12.99384492,16.2294123
14,-0.052070497,80.68135074,0.589170362,27.54661461,12.9937391,16.23077019
15,-0.041150712,80.681611,0.442026272,27.42477156,12.99284197,12.12244784
16,-0.041205176,80.68184673,0.442017643,27.42529905,12.9927984,12.12245176
17,-0.0600687,80.68201022,0.293483289,27.64924586,12.99063175,8.114673577
18,-0.058447516,80.68215265,0.293736616,27.62567468,12.99061887,8.114605321
19,-0.030066125,80.6822328,0.146757577,26.68524164,12.99033921,3.916234433
20,-0.028514659,80.68229315,0.146742121,26.68806986,12.99032558,3.916241422
,,,,,,
,,,,,,
0,-1.40905E-09,99.9516441,8.040823079,0.004824494,0,0
1,-11.64272076,99.953751,7.326319254,26.39536559,14.11060196,193.4957194
2,-11.83777267,99.95706934,7.397420268,26.17205018,14.11974524,193.2506941
3,-9.457058108,99.96004272,5.837393602,26.94818676,14.10014653,157.6381113
4,-9.932958673,99.96284024,5.894288894,26.73598336,14.10156848,157.5905116
5,-7.351539017,99.96520705,4.468857152,27.19882755,14.08041386,121.308225
6,-7.045429179,99.96738907,4.443338829,27.35240902,14.08045,121.4289372
7,-5.137778331,99.96909742,2.969244983,27.85079795,14.05767582,82.62205782
8,-4.973821917,99.97060224,2.946619246,28.05107643,14.05736324,82.67553538
9,-1.700489556,99.97158482,1.431181499,28.39857624,14.030208,40.74843913
10,-1.308672456,99.97234158,1.498615168,27.32565693,14.02908796,40.90244705
11,-0.144232162,99.97282893,0.726692701,27.73788557,14.01591073,20.17018202
12,-0.673396881,99.97320185,0.749448695,26.91798801,14.01622133,20.16097975
13,-0.165109429,99.97351926,0.586308094,27.66870297,14.01343992,16.22495369
14,-0.32842546,99.97381454,0.585638269,27.69595202,14.0137038,16.2228061
15,0.000420914,99.97405022,0.441103115,27.48020993,14.01104372,12.12161177
16,-0.004723469,99.97426429,0.4410907,27.48094216,14.01106636,12.1215838
17,0.259565809,99.97440913,0.293727888,27.62649296,14.00911497,8.114609663
18,0.253878749,99.97453607,0.293744421,27.62494262,14.00907647,8.114601301
19,-0.122507643,99.9746081,0.14667386,26.70049699,14.00406152,3.916262007
20,-0.116638734,99.97466284,0.146725315,26.69113888,14.00409143,3.916248039
0,-1.40625E-09,8.123791103,8.024830487,0.004814898,0,0
0.1,14.60003208,8.123734304,7.966126939,15.21972983,11.90002107,120.3092544
0.2,13.48001546,8.123591715,7.957470297,17.40095494,11.87291482,136.5962372
0.3,12.04357447,8.123394518,7.937349728,20.24942763,11.85765629,157.6452886
0.4,10.24338869,8.123168114,7.798591981,24.09739937,11.85240171,184.1755942
0.5,9.752084792,8.122932732,7.254951048,26.85044886,11.85191628,195.2552816
0.6,9.830725513,8.12269629,7.284062079,26.76851409,11.85152027,195.2597164
0.7,9.665954457,8.122459278,7.335048408,26.61712714,11.85148717,195.0405166
0.8,9.581746918,8.12222185,7.343437981,26.59116303,11.85140519,194.9213786
0.9,9.528836358,8.121984118,7.335863287,26.61461905,11.85132261,194.9616144
1,9.50565373,8.121746163,7.315487927,26.67646755,11.85123147,195.0586388
1.1,12.42130877,8.121498936,5.820998939,27.63533273,11.84056598,161.2607958
1.2,11.88324447,8.121237045,5.936937543,27.16642108,11.83605522,160.7110658
1.3,11.95105816,8.120964436,5.803769452,27.6964571,11.83212966,161.2796176
1.4,12.35110203,8.120683964,5.882196812,27.40178232,11.82886963,161.0716701
1.5,11.71865797,8.12039772,5.911601048,27.27891083,11.82755011,160.9032842
1.6,14.93662021,8.12009709,4.324094146,28.57986269,11.81423001,124.173919
1.7,15.21445172,8.119777095,4.381894731,28.30528459,11.80708403,124.2316366
1.8,14.95655129,8.119442932,4.460819371,27.84884164,11.80238449,123.8775579
1.9,14.43020059,8.119098366,4.470590667,27.78337272,11.7992984,123.7873307
2,14.27214522,8.118746165,4.411412304,28.14766135,11.7967176,124.1676981
2.1,17.29318302,8.118377187,2.996349858,28.15217651,11.7823891,84.08090814
2.2,18.13128496,8.117986092,2.977324812,28.36943118,11.77356112,84.29243679
2.3,18.14942433,8.117578817,2.917753424,28.91079896,11.76774324,84.48947093
2.4,17.68859941,8.117159664,2.898370431,29.05549937,11.76403462,84.44607477
2.5,17.28794562,8.116731796,2.933473737,28.78380176,11.7613943,84.49134369
2.6,20.62027754,8.116285408,1.444671578,29.02440214,11.7455329,42.01179451
2.7,21.25240291,8.115814491,1.435417914,29.1472346,11.73607536,41.94442531
